customer_id,order_id,order_date,product_category,product_name,region,quantity,unit_price,revenue,year,month,month_name,segment
CUST275900,ORD0033824,2024-07-27,Home Appliances,Printer,Kano,3,286133,858399,2024,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST072673,ORD0024845,2022-03-22,Office Supplies,Printer,Kano,3,197839,593517,2022,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST246213,ORD0050359,2023-01-24,Home Appliances,Tablet,Enugu,1,26115,26115,2023,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST286283,ORD0097606,2023-11-01,Home Appliances,Desk,Lagos,3,150100,450300,2023,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST251839,ORD0096572,2023-08-25,Office Supplies,Desk,Abuja,3,270421,811263,2023,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST026568,ORD0011825,2024-04-06,Electronics,Smartphone,Ibadan,2,6550,13100,2024,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST177507,ORD0065545,2024-10-14,Home Appliances,Smartphone,Kano,5,219350,1096750,2024,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST065858,ORD0063865,2025-01-14,Office Supplies,Smartphone,Kano,2,248933,497866,2025,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST114528,ORD0021995,2024-12-24,Office Supplies,Laptop,Lagos,4,252141,1008564,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST275728,ORD0030552,2024-03-05,Electronics,Blender,Abuja,2,6204,12408,2024,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST241208,ORD0012443,2023-08-13,Home Appliances,Laptop,Kano,1,164732,164732,2023,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST126436,ORD0074271,2024-03-22,Office Supplies,Desk,Ibadan,5,29007,145035,2024,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST026001,ORD0018619,2023-06-20,Electronics,Blender,Enugu,2,239528,479056,2023,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST092824,ORD0057458,2021-08-19,Office Supplies,Smartphone,Ibadan,5,149691,748455,2021,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST075172,ORD0029803,2024-02-10,Office Supplies,Smartphone,Lagos,2,105978,211956,2024,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST004925,ORD0083641,2023-05-03,Electronics,Smartphone,Abuja,3,80861,242583,2023,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST125615,ORD0080944,2024-12-19,Home Appliances,Blender,Enugu,1,72499,72499,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST216833,ORD0065348,2021-05-03,Electronics,Blender,Lagos,2,295760,591520,2021,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST272647,ORD0047083,2023-09-30,Office Supplies,Laptop,Lagos,4,146525,586100,2023,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST156264,ORD0041303,2021-07-28,Office Supplies,Printer,Ibadan,5,169221,846105,2021,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST245994,ORD0007160,2022-06-04,Fashion,Printer,Enugu,4,142531,570124,2022,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST169332,ORD0074671,2021-02-12,Electronics,Desk,Ibadan,5,129738,648690,2021,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST251348,ORD0051540,2023-08-16,Home Appliances,Tablet,Ibadan,2,127631,255262,2023,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST212913,ORD0037684,2022-10-08,Fashion,Tablet,Abuja,1,100820,100820,2022,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST208142,ORD0062072,2022-06-11,Office Supplies,Desk,Rivers,3,236998,710994,2022,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST250171,ORD0051966,2024-09-18,Fashion,Smartphone,Port Harcourt,1,146244,146244,2024,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST298374,ORD0069161,2023-02-19,Office Supplies,Desk,Abuja,2,169172,338344,2023,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST296427,ORD0084377,2024-01-20,Fashion,Desk,Kano,5,51938,259690,2024,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST101819,ORD0086231,2022-10-12,Office Supplies,Printer,Lagos,1,257920,257920,2022,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST013908,ORD0089078,2024-10-10,Fashion,Tablet,Port Harcourt,3,155986,467958,2024,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST207246,ORD0091057,2023-02-01,Fashion,Smartphone,Enugu,1,209563,209563,2023,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST256233,ORD0075565,2025-04-02,Office Supplies,Blender,Enugu,4,40094,160376,2025,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST268632,ORD0025768,2021-04-16,Office Supplies,Sneakers,Enugu,2,209449,418898,2021,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST007410,ORD0096960,2022-04-11,Office Supplies,Blender,Enugu,5,129902,649510,2022,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST295269,ORD0087113,2021-01-10,Electronics,Smartphone,Lagos,1,16402,16402,2021,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST259540,ORD0039509,2024-11-11,Office Supplies,Tablet,Kano,2,235765,471530,2024,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST223804,ORD0041237,2021-06-16,Home Appliances,Sneakers,Kano,4,128220,512880,2021,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST137246,ORD0023940,2024-07-18,Electronics,Smartphone,Enugu,3,259789,779367,2024,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST165025,ORD0013300,2025-11-23,Office Supplies,Tablet,Ibadan,5,173948,869740,2025,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST170939,ORD0041607,2021-08-02,Office Supplies,Laptop,Abuja,1,238987,238987,2021,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST223043,ORD0070230,2024-04-23,Home Appliances,Smartphone,Lagos,3,94004,282012,2024,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST296027,ORD0060872,2023-09-14,Fashion,Tablet,Abuja,5,264855,1324275,2023,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST038766,ORD0000645,2021-05-22,Home Appliances,Tablet,Kano,2,281891,563782,2021,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST195153,ORD0053540,2022-09-10,Home Appliances,Blender,Abuja,4,227192,908768,2022,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST148840,ORD0029171,2024-12-29,Home Appliances,Laptop,Ibadan,3,221471,664413,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST255384,ORD0053900,2022-05-19,Home Appliances,Blender,Rivers,2,165071,330142,2022,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST297922,ORD0000306,2021-02-13,Home Appliances,Blender,Lagos,5,181326,906630,2021,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST261108,ORD0048480,2025-09-15,Electronics,Smartphone,Enugu,2,98060,196120,2025,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST215272,ORD0084412,2023-09-04,Office Supplies,Smartphone,Ibadan,3,220125,660375,2023,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST061273,ORD0001594,2021-12-06,Electronics,Smartphone,Abuja,3,43679,131037,2021,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST298586,ORD0060430,2025-03-11,Home Appliances,Smartphone,Rivers,5,180509,902545,2025,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST024938,ORD0092515,2021-12-30,Office Supplies,Printer,Rivers,4,114649,458596,2021,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST221371,ORD0009737,2023-07-30,Fashion,Smartphone,Rivers,4,212107,848428,2023,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST234544,ORD0036745,2021-08-31,Office Supplies,Laptop,Port Harcourt,3,287259,861777,2021,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST256850,ORD0099566,2025-03-22,Fashion,Smartphone,Rivers,1,227023,227023,2025,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST007151,ORD0040924,2025-05-03,Electronics,Blender,Abuja,5,36226,181130,2025,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST153641,ORD0053499,2024-01-27,Fashion,Laptop,Enugu,3,110202,330606,2024,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST003749,ORD0003909,2023-04-03,Fashion,Tablet,Rivers,1,215257,215257,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST034832,ORD0006525,2021-05-11,Office Supplies,Desk,Rivers,5,186816,934080,2021,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST258986,ORD0036072,2024-01-14,Office Supplies,Printer,Port Harcourt,1,200789,200789,2024,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST022717,ORD0075871,2023-10-13,Fashion,Tablet,Ibadan,2,154721,309442,2023,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST065712,ORD0017996,2021-11-22,Electronics,Sneakers,Lagos,2,277547,555094,2021,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST259247,ORD0025273,2021-12-09,Home Appliances,Smartphone,Abuja,2,268680,537360,2021,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST082750,ORD0090620,2024-02-16,Home Appliances,Smartphone,Lagos,2,64322,128644,2024,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST203668,ORD0069825,2023-04-19,Office Supplies,Tablet,Ibadan,2,280310,560620,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST267827,ORD0032851,2023-01-27,Electronics,Sneakers,Ibadan,3,68203,204609,2023,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST090634,ORD0030626,2025-12-17,Office Supplies,Laptop,Port Harcourt,2,91171,182342,2025,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST087500,ORD0075786,2021-04-11,Electronics,Tablet,Abuja,3,157058,471174,2021,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST116643,ORD0094496,2021-08-31,Office Supplies,Smartphone,Ibadan,3,71790,215370,2021,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST154970,ORD0014829,2022-07-25,Electronics,Smartphone,Rivers,2,250841,501682,2022,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST247987,ORD0072681,2022-05-05,Electronics,Sneakers,Abuja,1,242038,242038,2022,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST176416,ORD0055711,2024-08-19,Fashion,Blender,Enugu,3,166826,500478,2024,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST064986,ORD0088342,2024-10-27,Home Appliances,Smartphone,Kano,4,273553,1094212,2024,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST131740,ORD0049934,2022-11-02,Home Appliances,Desk,Port Harcourt,4,21910,87640,2022,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST285490,ORD0035095,2024-12-12,Electronics,Blender,Port Harcourt,5,241820,1209100,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST276409,ORD0049489,2025-04-10,Office Supplies,Desk,Abuja,2,150562,301124,2025,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST239508,ORD0075650,2023-02-26,Electronics,Blender,Abuja,4,42781,171124,2023,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST240549,ORD0053217,2023-02-02,Fashion,Printer,Kano,2,203366,406732,2023,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST211187,ORD0056383,2025-06-18,Home Appliances,Desk,Enugu,2,54528,109056,2025,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST100790,ORD0040313,2022-07-26,Home Appliances,Desk,Abuja,4,131025,524100,2022,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST032475,ORD0063779,2024-07-19,Office Supplies,Desk,Abuja,5,287175,1435875,2024,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST049431,ORD0032540,2022-06-06,Electronics,Tablet,Ibadan,2,213102,426204,2022,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST030100,ORD0003324,2023-12-22,Fashion,Sneakers,Rivers,2,236282,472564,2023,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST133637,ORD0064971,2025-08-28,Office Supplies,Printer,Enugu,1,56807,56807,2025,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST007887,ORD0060979,2024-10-16,Electronics,Desk,Ibadan,4,222289,889156,2024,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST076864,ORD0053557,2024-06-22,Home Appliances,Sneakers,Enugu,2,73004,146008,2024,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST296667,ORD0078568,2023-11-01,Fashion,Desk,Kano,2,68346,136692,2023,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST154935,ORD0004585,2023-01-24,Home Appliances,Sneakers,Ibadan,5,124530,622650,2023,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST144669,ORD0074137,2025-08-03,Electronics,Smartphone,Ibadan,4,204803,819212,2025,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST043377,ORD0061373,2023-03-12,Fashion,Printer,Port Harcourt,5,9353,46765,2023,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST067397,ORD0009832,2023-07-04,Home Appliances,Blender,Abuja,5,196891,984455,2023,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST223854,ORD0017814,2021-07-05,Electronics,Printer,Enugu,4,134318,537272,2021,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST280445,ORD0005485,2025-11-28,Home Appliances,Sneakers,Ibadan,4,226472,905888,2025,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST295563,ORD0078586,2024-10-16,Office Supplies,Desk,Ibadan,4,127586,510344,2024,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST187966,ORD0008177,2025-06-18,Home Appliances,Printer,Port Harcourt,3,22098,66294,2025,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST230805,ORD0017650,2023-10-05,Fashion,Sneakers,Rivers,1,147045,147045,2023,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST073433,ORD0056395,2024-12-14,Home Appliances,Smartphone,Ibadan,2,105223,210446,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST215700,ORD0099911,2023-01-21,Electronics,Smartphone,Enugu,3,226703,680109,2023,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST087696,ORD0009470,2023-08-12,Office Supplies,Printer,Lagos,2,220287,440574,2023,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST189244,ORD0014460,2022-01-31,Fashion,Tablet,Lagos,3,168878,506634,2022,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST284292,ORD0069357,2025-05-21,Fashion,Printer,Abuja,1,94130,94130,2025,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST125735,ORD0093947,2024-04-20,Home Appliances,Laptop,Rivers,3,27600,82800,2024,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST048381,ORD0007902,2021-11-08,Fashion,Desk,Rivers,4,138776,555104,2021,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST212859,ORD0072992,2022-05-20,Home Appliances,Tablet,Kano,4,145967,583868,2022,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
